order_id,customer_id,product_id,channel,order_timestamp,quantity,order_amount,order_status
O2026091800285,C0001,P0129,ONLINE,2026-09-18 14:21:09,3,3164.31,COMPLETED
O2026091800286,C0033,P0137,MARKETPLACE,2026-09-18 23:24:18,2,3743.56,SHIPPED
O2026091800287,C0002,P0101,WEB,2026-09-18 10:19:18,5,5243.75,COMPLETED
O2026091800288,C0082,P0117,ONLINE,2026-09-18 08:55:20,5,1074.45,COMPLETED
O2026091800289,C0006,P0019,WEB,2026-09-18 10:26:52,5,2286.35,COMPLETED
O2026091800290,C0094,P0071,MARKETPLACE,2026-09-18 05:06:51,1,292.65,SHIPPED
O2026091800291,C0058,P0091,ONLINE,2026-09-18 08:55:27,1,2721.87,SHIPPED
O2026091800292,C0092,P0035,WEB,2026-09-18 13:36:13,1,4233.33,CANCELLED
O2026091800293,C0059,P0009,MOBILE_APP,2026-09-18 03:55:43,4,5847.8,COMPLETED
O2026091800294,C0066,P0049,MARKETPLACE,2026-09-18 02:35:31,5,12072.8,SHIPPED
O2026091800295,C0034,P0034,WEB,2026-09-18 12:55:43,1,4305.26,COMPLETED
O2026091800296,C0028,P0101,ONLINE,2026-09-18 05:16:13,3,3146.25,SHIPPED
O2026091800297,C0067,P0100,WEB,2026-09-18 03:23:31,3,862.53,COMPLETED
O2026091800298,C0017,P0148,MARKETPLACE,2026-09-18 12:38:44,2,8675.98,COMPLETED
O2026091800299,C0005,P0011,MOBILE_APP,2026-09-18 19:12:51,3,11097.48,SHIPPED
O2026091800300,C0052,P0102,WEB,2026-09-18 17:26:20,3,9076.56,COMPLETED
O2026091800301,C0090,P0024,ONLINE,2026-09-18 03:59:38,1,4706.19,COMPLETED
O2026091800302,C0073,P0067,MOBILE_APP,2026-09-18 12:22:40,5,16288.05,SHIPPED
O2026091800303,C0085,P0126,MOBILE_APP,2026-09-18 09:17:43,2,8883.86,CANCELLED
O2026091800304,C0043,P0138,ONLINE,2026-09-18 12:27:30,1,415.64,COMPLETED
O2026091800305,C0002,P0052,MARKETPLACE,2026-09-18 01:38:29,1,4988.63,COMPLETED
O2026091800306,C0027,P0030,WEB,2026-09-18 11:37:17,5,4495.85,COMPLETED
O2026091800307,C0067,P0116,WEB,2026-09-18 15:29:04,5,13349.35,COMPLETED
O2026091800308,C0058,P0061,MOBILE_APP,2026-09-18 16:01:21,4,4878.28,SHIPPED
O2026091800309,C0003,P0011,MARKETPLACE,2026-09-18 06:20:45,5,18495.8,COMPLETED
O2026091800310,C0068,P0097,WEB,2026-09-18 22:25:18,5,13477.4,COMPLETED
O2026091800311,C0024,P0139,MOBILE_APP,2026-09-18 07:12:16,4,4945.68,COMPLETED
O2026091800312,C0020,P0136,WEB,2026-09-18 12:14:37,3,10808.01,SHIPPED
O2026091800313,C0001,P0109,MOBILE_APP,2026-09-18 08:09:31,4,14040.96,SHIPPED
O2026091800314,C0046,P0145,MOBILE_APP,2026-09-18 18:25:10,2,9106.9,SHIPPED
O2026091800315,C0075,P0058,ONLINE,2026-09-18 05:29:15,3,6587.37,SHIPPED
O2026091800316,C0019,P0072,WEB,2026-09-18 02:20:07,2,1304.9,COMPLETED
O2026091800317,C0010,P0118,ONLINE,2026-09-18 16:39:42,3,6253.41,SHIPPED
O2026091800318,C0091,P0092,WEB,2026-09-18 15:46:02,5,14544.05,COMPLETED
O2026091800319,C0070,P0121,MARKETPLACE,2026-09-18 08:42:26,4,7833.88,COMPLETED
O2026091800320,C0099,P0134,ONLINE,2026-09-18 21:21:33,2,4513.08,COMPLETED
O2026091800321,C0030,P0082,WEB,2026-09-18 12:40:50,4,16279.72,SHIPPED
O2026091800322,C0096,P0011,ONLINE,2026-09-18 09:41:36,1,3699.16,SHIPPED
O2026091800323,C0042,P0022,ONLINE,2026-09-18 15:41:11,2,2311.42,COMPLETED
O2026091800324,C0021,P0012,WEB,2026-09-18 14:28:45,2,4280.3,COMPLETED
O2026091800325,C0015,P0014,MARKETPLACE,2026-09-18 14:34:28,2,6241.4,SHIPPED
O2026091800326,C0086,P0092,ONLINE,2026-09-18 21:38:03,2,5817.62,COMPLETED
O2026091800327,C0084,P0031,MARKETPLACE,2026-09-18 13:47:31,2,1154.86,SHIPPED
O2026091800328,C0099,P0046,MOBILE_APP,2026-09-18 08:46:37,5,24355.85,COMPLETED
O2026091800329,C0018,P0139,WEB,2026-09-18 05:05:17,4,4945.68,COMPLETED
O2026091800330,C0012,P0020,ONLINE,2026-09-18 19:35:40,4,7539.16,COMPLETED
O2026091800331,C0049,P0071,WEB,2026-09-18 03:12:07,4,1170.6,CANCELLED
O2026091800332,C0015,P0143,MOBILE_APP,2026-09-18 17:45:25,2,5600.84,SHIPPED
O2026091800333,C0021,P0099,ONLINE,2026-09-18 22:34:59,5,10703.75,CANCELLED
O2026091800334,C0028,P0122,ONLINE,2026-09-18 00:06:55,2,4402.76,COMPLETED
O2026091800335,C0017,P0121,MOBILE_APP,2026-09-18 16:16:07,5,9792.35,COMPLETED
O2026091800336,C0045,P0111,MOBILE_APP,2026-09-18 17:26:48,5,5529.35,CANCELLED
O2026091800337,C0024,P0112,WEB,2026-09-18 01:49:06,3,10210.23,COMPLETED
O2026091800338,C0021,P0012,WEB,2026-09-18 09:30:09,3,6420.45,COMPLETED
O2026091800339,C0019,P0110,MARKETPLACE,2026-09-18 16:12:01,5,9531.5,COMPLETED
O2026091800340,C0089,P0073,WEB,2026-09-18 05:38:53,3,2244.93,COMPLETED
O2026091800341,C0007,P0077,WEB,2026-09-18 21:14:56,4,13251.2,COMPLETED
O2026091800342,C0021,P0043,WEB,2026-09-18 01:20:14,3,6108.93,COMPLETED
O2026091800343,C0056,P0018,MARKETPLACE,2026-09-18 00:01:27,2,902.84,COMPLETED
O2026091800344,C0088,P0029,ONLINE,2026-09-18 10:13:09,3,3701.94,COMPLETED
O2026091800345,C0074,P0007,MARKETPLACE,2026-09-18 14:03:11,1,880.86,COMPLETED
O2026091800346,C0015,P0103,ONLINE,2026-09-18 11:39:57,3,1257.12,COMPLETED
O2026091800347,C0027,P0091,MARKETPLACE,2026-09-18 21:06:22,4,10887.48,COMPLETED
O2026091800348,C0014,P0119,WEB,2026-09-18 04:26:10,1,275.41,COMPLETED
O2026091800349,C0028,P0061,MOBILE_APP,2026-09-18 07:57:11,3,3658.71,COMPLETED
O2026091800350,C0073,P0017,WEB,2026-09-18 00:06:41,3,3345.36,COMPLETED
O2026091800351,C0028,P0003,ONLINE,2026-09-18 00:29:28,1,2925.23,COMPLETED
O2026091800352,C0055,P0047,MOBILE_APP,2026-09-18 02:34:27,5,24411.05,SHIPPED
O2026091800353,C0022,P0049,MOBILE_APP,2026-09-18 20:23:04,3,7243.68,COMPLETED
O2026091800354,C0094,P0083,WEB,2026-09-18 11:51:30,1,1117.91,COMPLETED
O2026091800355,C0070,P0091,MARKETPLACE,2026-09-18 09:09:30,1,2721.87,COMPLETED
O2026091800356,C0044,P0045,ONLINE,2026-09-18 07:51:19,3,2196.87,COMPLETED
O2026091800357,C0051,P0084,WEB,2026-09-18 01:29:30,4,9842.32,SHIPPED
O2026091800358,C0080,P0102,ONLINE,2026-09-18 22:28:37,2,6051.04,SHIPPED
O2026091800359,C0085,P0114,MARKETPLACE,2026-09-18 20:14:48,3,4638.72,COMPLETED
O2026091800360,C0071,P0071,MOBILE_APP,2026-09-18 01:45:36,2,585.3,SHIPPED
O2026091800361,C0039,P0041,ONLINE,2026-09-18 23:16:42,4,5467.6,SHIPPED
O2026091800362,C0075,P0055,ONLINE,2026-09-18 14:56:24,2,8392.34,CANCELLED
O2026091800363,C0007,P0076,MARKETPLACE,2026-09-18 20:37:18,1,151.73,SHIPPED
O2026091800364,C0089,P0063,WEB,2026-09-18 18:06:56,4,18163.24,SHIPPED
O2026091800365,C0053,P0023,ONLINE,2026-09-18 09:02:29,1,2920.58,COMPLETED
O2026091800366,C0053,P0150,ONLINE,2026-09-18 04:06:27,4,9213.4,COMPLETED
O2026091800367,C0007,P0020,WEB,2026-09-18 05:51:39,4,7539.16,CANCELLED
O2026091800368,C0015,P0085,MOBILE_APP,2026-09-18 09:29:11,4,689.36,COMPLETED
O2026091800369,C0040,P0061,ONLINE,2026-09-18 05:29:22,1,1219.57,CANCELLED
O2026091800370,C0019,P0148,MARKETPLACE,2026-09-18 00:24:22,4,17351.96,COMPLETED
O2026091800371,C0006,P0102,MARKETPLACE,2026-09-18 19:18:34,5,15127.6,COMPLETED
O2026091800372,C0088,P0013,WEB,2026-09-18 10:18:37,4,11626.6,COMPLETED
O2026091800373,C0090,P0023,MOBILE_APP,2026-09-18 22:56:41,1,2920.58,COMPLETED
O2026091800374,C0038,P0043,WEB,2026-09-18 03:16:30,5,10181.55,SHIPPED
O2026091800375,C0095,P0137,ONLINE,2026-09-18 23:21:26,4,7487.12,COMPLETED
O2026091800376,C0068,P0106,ONLINE,2026-09-18 08:26:26,4,2298.2,SHIPPED
O2026091800377,C0059,P0060,ONLINE,2026-09-18 16:41:33,3,4351.02,SHIPPED
O2026091800378,C0055,P0122,MARKETPLACE,2026-09-18 08:22:37,3,6604.14,COMPLETED
O2026091800379,C0020,P0016,WEB,2026-09-18 02:53:49,4,1885.76,COMPLETED
O2026091800380,C0078,P0032,WEB,2026-09-18 17:44:41,2,3378.46,SHIPPED
O2026091800381,C0088,P0030,MOBILE_APP,2026-09-18 14:44:48,5,4495.85,COMPLETED
O2026091800382,C0040,P0026,MARKETPLACE,2026-09-18 19:54:53,3,12459.3,COMPLETED
O2026091800383,C0041,P0123,WEB,2026-09-18 14:34:16,1,157.56,COMPLETED
O2026091800384,C0005,P0082,MARKETPLACE,2026-09-18 09:36:31,5,20349.65,COMPLETED
O2026091800385,C0084,P0090,MARKETPLACE,2026-09-18 15:44:35,3,5398.98,COMPLETED
O2026091800386,C0006,P0097,ONLINE,2026-09-18 14:15:50,4,10781.92,COMPLETED
O2026091800387,C0005,P0010,ONLINE,2026-09-18 04:19:36,1,3362.81,SHIPPED
O2026091800388,C0092,P0113,MARKETPLACE,2026-09-18 03:05:06,2,2516.28,SHIPPED
O2026091800389,C0018,P0080,ONLINE,2026-09-18 07:54:55,4,5041.44,SHIPPED
O2026091800390,C0075,P0067,ONLINE,2026-09-18 02:13:58,4,13030.44,COMPLETED
O2026091800391,C0027,P0088,MOBILE_APP,2026-09-18 02:58:56,4,8051.96,COMPLETED
O2026091800392,C0005,P0143,WEB,2026-09-18 10:40:15,5,14002.1,COMPLETED
O2026091800393,C0066,P0012,ONLINE,2026-09-18 01:56:34,4,8560.6,COMPLETED
O2026091800394,C0047,P0012,WEB,2026-09-18 12:05:58,4,8560.6,COMPLETED
O2026091800395,C0043,P0009,ONLINE,2026-09-18 07:02:46,4,5847.8,COMPLETED
O2026091800396,C0079,P0029,WEB,2026-09-18 08:34:01,4,4935.92,SHIPPED
O2026091800397,C0039,P0080,WEB,2026-09-18 15:05:16,5,6301.8,COMPLETED
O2026091800398,C0026,P0083,ONLINE,2026-09-18 22:00:29,4,4471.64,SHIPPED
O2026091800399,C0065,P0017,MARKETPLACE,2026-09-18 08:29:11,2,2230.24,SHIPPED
O2026091800400,C0052,P0059,MARKETPLACE,2026-09-18 14:41:29,1,961.11,COMPLETED
O2026091800401,C0006,P0065,MOBILE_APP,2026-09-18 17:55:28,2,9884.8,COMPLETED
O2026091800402,C0021,P0111,ONLINE,2026-09-18 21:37:19,4,4423.48,SHIPPED
O2026091800403,C0052,P0075,WEB,2026-09-18 07:01:05,5,19800.25,SHIPPED
O2026091800404,C0096,P0116,MARKETPLACE,2026-09-18 13:23:54,3,8009.61,SHIPPED
O2026091800405,C0029,P0035,ONLINE,2026-09-18 19:12:02,5,21166.65,COMPLETED
O2026091800406,C0075,P0093,ONLINE,2026-09-18 02:20:47,4,14433.32,COMPLETED
O2026091800407,C0055,P0056,ONLINE,2026-09-18 09:56:00,4,15805.56,COMPLETED
O2026091800408,C0036,P0100,ONLINE,2026-09-18 23:50:51,1,287.51,COMPLETED
O2026091800409,C0081,P0013,WEB,2026-09-18 09:08:51,4,11626.6,COMPLETED
O2026091800410,C0063,P0020,WEB,2026-09-18 02:27:58,2,3769.58,SHIPPED
O2026091800411,C0007,P0090,MOBILE_APP,2026-09-18 19:33:20,1,1799.66,SHIPPED
O2026091800412,C0004,P0043,MOBILE_APP,2026-09-18 18:07:41,1,2036.31,CANCELLED
O2026091800413,C0012,P0111,ONLINE,2026-09-18 06:22:14,1,1105.87,COMPLETED
O2026091800414,C0032,P0126,MOBILE_APP,2026-09-18 23:02:39,3,13325.79,COMPLETED
O2026091800415,C0071,P0147,WEB,2026-09-18 17:55:16,4,15775.12,SHIPPED
O2026091800416,C0057,P0021,ONLINE,2026-09-18 17:47:42,2,3854.8,COMPLETED
O2026091800417,C0061,P0002,WEB,2026-09-18 12:38:09,4,5841.56,COMPLETED
O2026091800418,C0047,P0027,MARKETPLACE,2026-09-18 06:43:10,1,2416.44,COMPLETED
O2026091800419,C0026,P0013,WEB,2026-09-18 10:39:33,1,2906.65,COMPLETED
O2026091800420,C0050,P0121,ONLINE,2026-09-18 20:46:39,4,7833.88,COMPLETED
O2026091800421,C0046,P0031,ONLINE,2026-09-18 23:15:20,1,577.43,COMPLETED
O2026091800422,C0090,P0123,MOBILE_APP,2026-09-18 01:35:27,3,472.68,COMPLETED
O2026091800423,C0099,P0105,WEB,2026-09-18 22:41:21,3,5304.87,COMPLETED
O2026091800424,C0063,P0142,MARKETPLACE,2026-09-18 13:19:20,5,6271.35,COMPLETED
O2026091800425,C0025,P0048,MOBILE_APP,2026-09-18 06:02:34,4,8315.2,COMPLETED
O2026091800426,C0008,P0135,MARKETPLACE,2026-09-18 07:50:33,5,16895.1,COMPLETED
O2026091800427,C0069,P0108,MARKETPLACE,2026-09-18 01:43:53,3,11421.09,COMPLETED
O2026091800428,C0025,P0044,ONLINE,2026-09-18 16:00:04,5,21669.15,COMPLETED
O2026091800429,C0078,P0098,WEB,2026-09-18 07:27:14,3,10108.14,COMPLETED
O2026091800430,C0079,P0019,ONLINE,2026-09-18 17:47:27,4,1829.08,COMPLETED
O2026091800431,C0074,P0105,ONLINE,2026-09-18 03:42:14,1,1768.29,COMPLETED
O2026091800432,C0010,P0085,MOBILE_APP,2026-09-18 19:08:39,4,689.36,COMPLETED
O2026091800433,C0088,P0031,MARKETPLACE,2026-09-18 02:49:39,2,1154.86,SHIPPED
O2026091800434,C0016,P0108,MARKETPLACE,2026-09-18 08:31:05,2,7614.06,SHIPPED
O2026091800435,C0074,P0006,MARKETPLACE,2026-09-18 06:50:45,5,4963.9,SHIPPED
O2026091800436,C0004,P0042,WEB,2026-09-18 22:23:03,5,3892.85,COMPLETED
O2026091800437,C0024,P0123,MARKETPLACE,2026-09-18 10:33:49,3,472.68,SHIPPED
O2026091800438,C0047,P0094,ONLINE,2026-09-18 12:47:08,4,282.12,CANCELLED
O2026091800439,C0052,P0010,MARKETPLACE,2026-09-18 08:01:35,5,16814.05,COMPLETED
O2026091800440,C0030,P0139,MARKETPLACE,2026-09-18 04:01:36,3,3709.26,COMPLETED
O2026091800441,C0001,P0098,ONLINE,2026-09-18 05:35:01,3,10108.14,COMPLETED
O2026091800442,C0052,P0112,MOBILE_APP,2026-09-18 16:35:00,1,3403.41,COMPLETED
O2026091800443,C0009,P0100,MARKETPLACE,2026-09-18 19:12:13,3,862.53,COMPLETED
O2026091800444,C0070,P0097,MOBILE_APP,2026-09-18 11:35:22,1,2695.48,SHIPPED
O2026091800445,C0052,P0028,MARKETPLACE,2026-09-18 04:57:08,3,2182.35,COMPLETED
O2026091800446,C0060,P0104,MARKETPLACE,2026-09-18 18:18:06,5,9659.95,COMPLETED
O2026091800447,C0061,P0108,MARKETPLACE,2026-09-18 08:00:56,2,7614.06,COMPLETED
O2026091800448,C0069,P0106,MARKETPLACE,2026-09-18 03:12:23,5,2872.75,COMPLETED
O2026091800449,C0010,P0040,WEB,2026-09-18 08:22:33,1,4276.01,COMPLETED
O2026091800450,C0018,P0138,WEB,2026-09-18 21:26:36,4,1662.56,COMPLETED
O2026091800451,C0083,P0015,WEB,2026-09-18 04:53:45,1,4748.14,COMPLETED
O2026091800452,C0049,P0011,ONLINE,2026-09-18 11:46:03,1,3699.16,COMPLETED
O2026091800453,C0015,P0127,WEB,2026-09-18 20:22:42,5,7885.1,COMPLETED
O2026091800454,C0070,P0040,MARKETPLACE,2026-09-18 20:39:23,4,17104.04,COMPLETED
O2026091800455,C0049,P0011,WEB,2026-09-18 19:04:47,2,7398.32,COMPLETED
O2026091800456,C0087,P0032,ONLINE,2026-09-18 15:06:45,5,8446.15,COMPLETED
O2026091800457,C0015,P0043,WEB,2026-09-18 10:27:46,3,6108.93,COMPLETED
O2026091800458,C0010,P0001,WEB,2026-09-18 07:14:45,3,3637.47,COMPLETED
O2026091800459,C0065,P0067,MARKETPLACE,2026-09-18 10:31:55,2,6515.22,COMPLETED
O2026091800460,C0068,P0141,MOBILE_APP,2026-09-18 14:03:40,4,18100.48,COMPLETED
O2026091800461,C0077,P0147,ONLINE,2026-09-18 19:58:00,3,11831.34,COMPLETED
O2026091800462,C0070,P0055,ONLINE,2026-09-18 15:58:08,2,8392.34,COMPLETED
O2026091800463,C0059,P0073,ONLINE,2026-09-18 08:36:22,5,3741.55,COMPLETED
O2026091800464,C0035,P0094,WEB,2026-09-18 19:57:02,4,282.12,SHIPPED
O2026091800465,C0026,P0064,MARKETPLACE,2026-09-18 23:39:08,2,1778.04,SHIPPED
O2026091800466,C0039,P0130,ONLINE,2026-09-18 11:06:02,3,12543.72,COMPLETED
O2026091800467,C0070,P0129,ONLINE,2026-09-18 08:42:56,3,3164.31,COMPLETED
O2026091800468,C0087,P0145,MOBILE_APP,2026-09-18 06:32:54,4,18213.8,COMPLETED
O2026091800469,C0016,P0113,WEB,2026-09-18 10:47:17,4,5032.56,COMPLETED
O2026091800470,C0048,P0107,MOBILE_APP,2026-09-18 22:57:13,4,10254.84,COMPLETED
O2026091800471,C0039,P0004,MOBILE_APP,2026-09-18 18:29:26,4,10169.48,COMPLETED
O2026091800472,C0080,P0005,MOBILE_APP,2026-09-18 09:42:49,3,14211.84,SHIPPED
O2026091800473,C0046,P0045,MOBILE_APP,2026-09-18 21:43:03,2,1464.58,COMPLETED
O2026091800474,C0032,P0069,MARKETPLACE,2026-09-18 09:36:05,2,492.28,COMPLETED
O2026091800475,C0071,P0065,WEB,2026-09-18 23:48:02,1,4942.4,COMPLETED
O2026091800476,C0006,P0072,WEB,2026-09-18 18:46:34,1,652.45,SHIPPED
O2026091800477,C0094,P0052,ONLINE,2026-09-18 19:30:31,1,4988.63,COMPLETED
O2026091800478,C0018,P0051,WEB,2026-09-18 20:42:13,2,6518.52,SHIPPED
O2026091800479,C0051,P0131,ONLINE,2026-09-18 03:23:20,5,17084.2,COMPLETED
O2026091800480,C0024,P0127,WEB,2026-09-18 23:09:48,3,4731.06,COMPLETED
O2026091800481,C0058,P0120,ONLINE,2026-09-18 23:31:37,2,1455.02,COMPLETED
O2026091800482,C0031,P0016,MOBILE_APP,2026-09-18 07:38:25,3,1414.32,COMPLETED
O2026091800483,C0071,P0033,ONLINE,2026-09-18 03:08:43,3,10554.18,COMPLETED
O2026091800484,C0041,P0085,MARKETPLACE,2026-09-18 04:22:28,5,861.7,COMPLETED
O2026091800485,C0075,P0109,ONLINE,2026-09-18 13:07:42,5,17551.2,COMPLETED
O2026091800486,C0003,P0082,MARKETPLACE,2026-09-18 07:42:45,4,16279.72,COMPLETED
O2026091800487,C0013,P0135,MARKETPLACE,2026-09-18 08:55:02,3,10137.06,COMPLETED
O2026091800488,C0003,P0118,ONLINE,2026-09-18 03:23:52,3,6253.41,CANCELLED
O2026091800489,C0047,P0076,MARKETPLACE,2026-09-18 13:22:24,1,151.73,COMPLETED
O2026091800490,C0100,P0001,MOBILE_APP,2026-09-18 06:17:32,2,2424.98,SHIPPED
O2026091800491,C0082,P0143,MARKETPLACE,2026-09-18 04:45:21,4,11201.68,SHIPPED
O2026091800492,C0080,P0002,MOBILE_APP,2026-09-18 04:58:31,2,2920.78,COMPLETED
O2026091800493,C0089,P0046,MARKETPLACE,2026-09-18 14:53:05,1,4871.17,COMPLETED
O2026091800494,C0015,P0033,ONLINE,2026-09-18 21:03:17,2,7036.12,SHIPPED
O2026091800495,C0014,P0098,ONLINE,2026-09-18 10:08:59,1,3369.38,COMPLETED
O2026091800496,C0043,P0145,ONLINE,2026-09-18 10:37:06,1,4553.45,COMPLETED
O2026091800497,C0046,P0016,MOBILE_APP,2026-09-18 09:15:43,5,2357.2,SHIPPED
O2026091800498,C0077,P0141,MARKETPLACE,2026-09-18 02:29:56,3,13575.36,COMPLETED
O2026091800499,C0032,P0110,MARKETPLACE,2026-09-18 21:40:03,5,9531.5,COMPLETED
O2026091800500,C0089,P0100,MARKETPLACE,2026-09-18 08:55:49,3,862.53,COMPLETED
O2026091800501,C0049,P0076,ONLINE,2026-09-18 22:57:45,4,606.92,COMPLETED
O2026091800502,C0058,P0088,WEB,2026-09-18 08:47:17,5,10064.95,COMPLETED
O2026091800503,C0074,P0135,MARKETPLACE,2026-09-18 04:04:01,1,3379.02,COMPLETED
O2026091800504,C0061,P0106,WEB,2026-09-18 05:36:37,1,574.55,COMPLETED
O2026091800505,C0003,P0002,WEB,2026-09-18 09:23:43,2,2920.78,SHIPPED
O2026091800506,C0004,P0118,MOBILE_APP,2026-09-18 05:35:38,4,8337.88,COMPLETED
O2026091800507,C0001,P0022,MOBILE_APP,2026-09-18 00:14:47,4,4622.84,COMPLETED
O2026091800508,C0071,P0021,ONLINE,2026-09-18 14:09:52,5,9637.0,COMPLETED
O2026091800509,C0098,P0102,MOBILE_APP,2026-09-18 05:45:46,3,9076.56,COMPLETED
O2026091800510,C0096,P0108,MARKETPLACE,2026-09-18 23:51:52,2,7614.06,COMPLETED
O2026091800511,C0074,P0148,MOBILE_APP,2026-09-18 15:53:19,4,17351.96,COMPLETED
O2026091800512,C0049,P0149,MARKETPLACE,2026-09-18 20:55:54,1,1171.22,COMPLETED
O2026091800513,C0051,P0047,MOBILE_APP,2026-09-18 09:59:26,1,4882.21,SHIPPED
O2026091800514,C0019,P0037,MARKETPLACE,2026-09-18 11:15:21,5,7897.7,SHIPPED
O2026091800515,C0070,P0071,WEB,2026-09-18 13:41:31,1,292.65,COMPLETED
O2026091800516,C0045,P0054,MARKETPLACE,2026-09-18 04:30:58,3,12857.76,COMPLETED
O2026091800517,C0066,P0020,ONLINE,2026-09-18 11:36:18,2,3769.58,COMPLETED
O2026091800518,C0014,P0136,MARKETPLACE,2026-09-18 02:27:43,2,7205.34,COMPLETED
O2026091800519,C0082,P0071,MOBILE_APP,2026-09-18 12:07:32,5,1463.25,COMPLETED
O2026091800520,C0056,P0007,WEB,2026-09-18 02:43:41,1,880.86,SHIPPED
O2026091800521,C0039,P0017,MOBILE_APP,2026-09-18 22:11:32,5,5575.6,COMPLETED
O2026091800522,C0030,P0027,WEB,2026-09-18 20:50:59,3,7249.32,COMPLETED
O2026091800523,C0082,P0022,ONLINE,2026-09-18 21:31:42,3,3467.13,COMPLETED
O2026091800524,C0056,P0045,MOBILE_APP,2026-09-18 10:59:31,5,3661.45,COMPLETED
O2026091800525,C0053,P0006,ONLINE,2026-09-18 21:54:10,1,992.78,COMPLETED
O2026091800526,C0048,P0066,ONLINE,2026-09-18 17:27:32,5,20337.95,COMPLETED
O2026091800527,C0034,P0126,WEB,2026-09-18 16:50:55,5,22209.65,COMPLETED
O2026091800528,C0050,P0102,WEB,2026-09-18 16:18:23,5,15127.6,COMPLETED
O2026091800529,C0021,P0028,MOBILE_APP,2026-09-18 08:42:58,2,1454.9,COMPLETED
O2026091800530,C0062,P0073,WEB,2026-09-18 23:12:31,4,2993.24,COMPLETED
O2026091800531,C0089,P0121,MARKETPLACE,2026-09-18 12:28:57,5,9792.35,COMPLETED
O2026091800532,C0091,P0121,MOBILE_APP,2026-09-18 18:16:11,2,3916.94,SHIPPED
O2026091800533,C0040,P0121,WEB,2026-09-18 07:43:08,2,3916.94,COMPLETED
O2026091800534,C0045,P0145,WEB,2026-09-18 21:28:04,1,4553.45,COMPLETED
O2026091800535,C0074,P0023,MARKETPLACE,2026-09-18 02:29:18,2,5841.16,COMPLETED
O2026091800536,C0015,P0106,MARKETPLACE,2026-09-18 05:20:09,2,1149.1,COMPLETED
O2026091800537,C0061,P0105,MARKETPLACE,2026-09-18 08:50:23,3,5304.87,COMPLETED
O2026091800538,C0046,P0117,ONLINE,2026-09-18 00:26:42,4,859.56,COMPLETED
O2026091800539,C0044,P0129,ONLINE,2026-09-18 11:38:31,4,4219.08,COMPLETED
O2026091800540,C0032,P0030,ONLINE,2026-09-18 00:41:49,4,3596.68,COMPLETED
O2026091800541,C0038,P0013,ONLINE,2026-09-18 05:51:38,2,5813.3,COMPLETED
O2026091800542,C0066,P0046,MOBILE_APP,2026-09-18 09:14:33,3,14613.51,COMPLETED
O2026091800543,C0034,P0087,ONLINE,2026-09-18 20:22:29,1,3087.17,COMPLETED
O2026091800544,C0038,P0041,WEB,2026-09-18 23:57:16,3,4100.7,CANCELLED
O2026091800545,C0014,P0049,MARKETPLACE,2026-09-18 22:01:45,3,7243.68,COMPLETED
O2026091800546,C0039,P0138,WEB,2026-09-18 01:00:43,4,1662.56,COMPLETED
O2026091800547,C0012,P0133,WEB,2026-09-18 13:15:37,3,12582.78,SHIPPED
O2026091800548,C0037,P0140,MARKETPLACE,2026-09-18 04:03:01,5,19190.25,SHIPPED
O2026091800549,C0088,P0123,MOBILE_APP,2026-09-18 15:17:01,1,157.56,CANCELLED
O2026091800550,C0044,P0004,WEB,2026-09-18 19:59:24,3,7627.11,SHIPPED
O2026091800551,C0073,P0103,ONLINE,2026-09-18 14:21:15,5,2095.2,COMPLETED
O2026091800552,C0003,P0013,WEB,2026-09-18 20:14:55,1,2906.65,COMPLETED
O2026091800553,C0093,P0137,MARKETPLACE,2026-09-18 18:20:24,2,3743.56,CANCELLED
O2026091800554,C0093,P0025,WEB,2026-09-18 06:17:35,1,4836.11,COMPLETED
O2026091800555,C0025,P0134,WEB,2026-09-18 22:09:46,3,6769.62,SHIPPED
O2026091800556,C0090,P0018,WEB,2026-09-18 23:50:31,4,1805.68,SHIPPED
O2026091800557,C0094,P0011,WEB,2026-09-18 03:00:32,2,7398.32,SHIPPED
O2026091800558,C0046,P0001,WEB,2026-09-18 10:25:35,1,1212.49,SHIPPED
O2026091800559,C0100,P0108,ONLINE,2026-09-18 10:34:49,2,7614.06,COMPLETED
O2026091800560,C0089,P0071,WEB,2026-09-18 07:32:36,4,1170.6,COMPLETED
O2026091800561,C0079,P0071,MARKETPLACE,2026-09-18 18:10:51,5,1463.25,COMPLETED
O2026091800562,C0094,P0065,MARKETPLACE,2026-09-18 10:21:19,4,19769.6,COMPLETED
O2026091800563,C0098,P0147,ONLINE,2026-09-18 22:20:37,2,7887.56,COMPLETED
O2026091800564,C0053,P0073,MARKETPLACE,2026-09-18 03:07:45,1,748.31,COMPLETED
O2026091800565,C0044,P0055,WEB,2026-09-18 18:12:50,4,16784.68,COMPLETED
O2026091800566,C0060,P0130,ONLINE,2026-09-18 09:56:10,3,12543.72,COMPLETED
O2026091800567,C0014,P0115,MOBILE_APP,2026-09-18 02:38:14,1,583.4,SHIPPED
O2026091800568,C0002,P0069,MOBILE_APP,2026-09-18 03:36:00,1,246.14,COMPLETED
O2026091800569,C0092,P0057,WEB,2026-09-18 10:56:29,3,4978.71,COMPLETED
O2026091800570,C0088,P0085,MOBILE_APP,2026-09-18 01:30:16,5,861.7,COMPLETED
O2026091800571,C0097,P0035,MARKETPLACE,2026-09-18 00:00:57,5,21166.65,COMPLETED
