sale_id,store_id,customer_id,product_id,sale_timestamp,quantity,sale_amount,payment_method
SS2026091800317,S030,C0048,P0030,2026-09-18 01:07:38,4,3596.68,NET_BANKING
SS2026091800318,S020,C0094,P0069,2026-09-18 03:57:49,3,738.42,WALLET
SS2026091800319,S027,C0080,P0057,2026-09-18 02:49:12,3,4978.71,CARD
SS2026091800320,S013,C0037,P0059,2026-09-18 01:41:47,5,4805.55,UPI
SS2026091800321,S016,C0056,P0101,2026-09-18 08:44:13,1,1048.75,NET_BANKING
SS2026091800322,S028,C0037,P0085,2026-09-18 11:59:55,3,517.02,CARD
SS2026091800323,S008,C0066,P0017,2026-09-18 04:18:01,3,3345.36,WALLET
SS2026091800324,S027,C0068,P0141,2026-09-18 09:31:27,3,13575.36,CASH
SS2026091800325,S021,C0099,P0076,2026-09-18 09:52:33,4,606.92,WALLET
SS2026091800326,S003,C0052,P0035,2026-09-18 08:20:13,2,8466.66,UPI
SS2026091800327,S019,C0033,P0021,2026-09-18 02:42:18,4,7709.6,CASH
SS2026091800328,S005,C0025,P0137,2026-09-18 20:16:45,1,1871.78,WALLET
SS2026091800329,S024,C0038,P0071,2026-09-18 05:43:55,5,1463.25,UPI
SS2026091800330,S020,C0083,P0061,2026-09-18 01:33:02,1,1219.57,CASH
SS2026091800331,S005,C0063,P0123,2026-09-18 18:20:40,5,787.8,CARD
SS2026091800332,S005,C0086,P0027,2026-09-18 08:54:41,3,7249.32,WALLET
SS2026091800333,S005,C0089,P0046,2026-09-18 12:10:05,4,19484.68,WALLET
SS2026091800334,S007,C0030,P0116,2026-09-18 14:38:54,2,5339.74,NET_BANKING
SS2026091800335,S003,C0009,P0018,2026-09-18 16:21:33,4,1805.68,UPI
SS2026091800336,S019,C0098,P0059,2026-09-18 06:10:27,2,1922.22,UPI
SS2026091800337,S026,C0022,P0094,2026-09-18 23:53:24,1,70.53,UPI
SS2026091800338,S013,C0052,P0046,2026-09-18 04:22:58,1,4871.17,CARD
SS2026091800339,S014,C0045,P0087,2026-09-18 19:18:49,4,12348.68,CARD
SS2026091800340,S011,C0079,P0005,2026-09-18 04:17:07,3,14211.84,WALLET
SS2026091800341,S021,C0089,P0078,2026-09-18 05:07:52,4,16161.28,UPI
SS2026091800342,S009,C0045,P0122,2026-09-18 17:04:06,4,8805.52,CARD
SS2026091800343,S017,C0066,P0009,2026-09-18 07:22:00,1,1461.95,CARD
SS2026091800344,S008,C0087,P0132,2026-09-18 17:41:08,2,5209.44,NET_BANKING
SS2026091800345,S001,C0017,P0043,2026-09-18 14:29:53,1,2036.31,NET_BANKING
SS2026091800346,S004,C0039,P0011,2026-09-18 05:26:24,1,3699.16,CASH
SS2026091800347,S011,C0017,P0062,2026-09-18 05:54:38,2,6178.84,CASH
SS2026091800348,S029,C0048,P0081,2026-09-18 21:08:07,2,6412.1,WALLET
SS2026091800349,S021,C0083,P0041,2026-09-18 15:55:25,3,4100.7,CASH
SS2026091800350,S014,C0036,P0067,2026-09-18 17:12:35,2,6515.22,WALLET
SS2026091800351,S002,C0026,P0078,2026-09-18 15:31:26,1,4040.32,CASH
SS2026091800352,S002,C0071,P0030,2026-09-18 23:08:35,4,3596.68,WALLET
SS2026091800353,S026,C0089,P0004,2026-09-18 17:29:47,3,7627.11,CASH
SS2026091800354,S011,C0025,P0028,2026-09-18 18:08:30,4,2909.8,CARD
SS2026091800355,S030,C0055,P0117,2026-09-18 14:26:35,4,859.56,CASH
SS2026091800356,S014,C0058,P0099,2026-09-18 05:16:30,2,4281.5,UPI
SS2026091800357,S002,C0009,P0083,2026-09-18 08:08:53,3,3353.73,NET_BANKING
SS2026091800358,S016,C0088,P0079,2026-09-18 20:58:28,3,3550.62,CARD
SS2026091800359,S008,C0011,P0141,2026-09-18 03:50:31,4,18100.48,WALLET
SS2026091800360,S026,C0049,P0150,2026-09-18 01:23:32,3,6910.05,CASH
SS2026091800361,S025,C0005,P0014,2026-09-18 23:44:33,5,15603.5,WALLET
SS2026091800362,S024,C0030,P0149,2026-09-18 17:17:51,4,4684.88,CARD
SS2026091800363,S011,C0075,P0119,2026-09-18 16:24:57,4,1101.64,NET_BANKING
SS2026091800364,S010,C0064,P0147,2026-09-18 03:49:44,5,19718.9,CASH
SS2026091800365,S017,C0066,P0140,2026-09-18 17:44:47,2,7676.1,NET_BANKING
SS2026091800366,S023,C0062,P0033,2026-09-18 06:32:24,2,7036.12,NET_BANKING
SS2026091800367,S020,C0042,P0080,2026-09-18 07:20:27,1,1260.36,UPI
SS2026091800368,S020,C0054,P0088,2026-09-18 11:39:08,4,8051.96,UPI
SS2026091800369,S030,C0028,P0029,2026-09-18 18:46:25,4,4935.92,NET_BANKING
SS2026091800370,S001,C0055,P0073,2026-09-18 19:18:50,5,3741.55,CARD
SS2026091800371,S009,C0086,P0078,2026-09-18 00:38:29,1,4040.32,WALLET
SS2026091800372,S010,C0029,P0059,2026-09-18 12:22:52,5,4805.55,UPI
SS2026091800373,S030,C0023,P0011,2026-09-18 03:00:58,1,3699.16,CARD
SS2026091800374,S007,C0032,P0086,2026-09-18 06:00:58,4,14099.56,WALLET
SS2026091800375,S002,C0100,P0057,2026-09-18 14:33:09,1,1659.57,WALLET
SS2026091800376,S020,C0076,P0011,2026-09-18 11:34:05,2,7398.32,CARD
SS2026091800377,S013,C0055,P0066,2026-09-18 15:29:35,2,8135.18,CARD
SS2026091800378,S022,C0079,P0146,2026-09-18 20:07:07,5,14871.5,UPI
SS2026091800379,S016,C0098,P0137,2026-09-18 06:16:03,5,9358.9,WALLET
SS2026091800380,S023,C0035,P0077,2026-09-18 07:45:17,2,6625.6,NET_BANKING
SS2026091800381,S025,C0009,P0096,2026-09-18 15:28:22,5,5507.2,CASH
SS2026091800382,S005,C0099,P0132,2026-09-18 11:08:50,4,10418.88,NET_BANKING
SS2026091800383,S018,C0094,P0034,2026-09-18 01:00:45,4,17221.04,WALLET
SS2026091800384,S019,C0025,P0120,2026-09-18 17:19:22,4,2910.04,CASH
SS2026091800385,S006,C0039,P0149,2026-09-18 04:40:56,1,1171.22,WALLET
SS2026091800386,S022,C0080,P0146,2026-09-18 20:45:14,3,8922.9,NET_BANKING
SS2026091800387,S023,C0047,P0099,2026-09-18 05:06:52,3,6422.25,WALLET
SS2026091800388,S011,C0073,P0129,2026-09-18 01:26:51,5,5273.85,WALLET
SS2026091800389,S015,C0002,P0129,2026-09-18 17:51:18,4,4219.08,CARD
SS2026091800390,S009,C0046,P0135,2026-09-18 11:19:16,2,6758.04,CASH
SS2026091800391,S015,C0073,P0035,2026-09-18 20:55:29,4,16933.32,UPI
SS2026091800392,S024,C0100,P0143,2026-09-18 11:37:34,5,14002.1,WALLET
SS2026091800393,S023,C0088,P0096,2026-09-18 07:07:35,5,5507.2,CARD
SS2026091800394,S007,C0004,P0024,2026-09-18 21:38:53,2,9412.38,WALLET
SS2026091800395,S010,C0015,P0145,2026-09-18 13:50:38,4,18213.8,CASH
SS2026091800396,S016,C0035,P0075,2026-09-18 05:55:09,4,15840.2,CARD
SS2026091800397,S024,C0012,P0142,2026-09-18 10:15:14,2,2508.54,UPI
SS2026091800398,S007,C0023,P0085,2026-09-18 09:57:41,4,689.36,UPI
SS2026091800399,S004,C0004,P0126,2026-09-18 08:03:06,1,4441.93,NET_BANKING
SS2026091800400,S001,C0016,P0132,2026-09-18 17:34:15,2,5209.44,WALLET
SS2026091800401,S024,C0013,P0075,2026-09-18 01:42:29,1,3960.05,UPI
SS2026091800402,S010,C0088,P0131,2026-09-18 11:19:36,4,13667.36,CARD
SS2026091800403,S018,C0030,P0020,2026-09-18 17:24:59,5,9423.95,UPI
SS2026091800404,S021,C0071,P0147,2026-09-18 08:47:44,1,3943.78,CASH
SS2026091800405,S026,C0050,P0132,2026-09-18 07:49:48,3,7814.16,WALLET
SS2026091800406,S010,C0017,P0017,2026-09-18 06:55:11,1,1115.12,CARD
SS2026091800407,S020,C0037,P0040,2026-09-18 21:06:17,2,8552.02,CASH
SS2026091800408,S008,C0090,P0072,2026-09-18 13:52:52,1,652.45,NET_BANKING
SS2026091800409,S001,C0078,P0089,2026-09-18 08:54:07,1,4632.23,CASH
SS2026091800410,S015,C0053,P0019,2026-09-18 15:47:23,4,1829.08,WALLET
SS2026091800411,S024,C0083,P0032,2026-09-18 01:07:35,5,8446.15,UPI
SS2026091800412,S020,C0084,P0041,2026-09-18 13:25:25,2,2733.8,CASH
SS2026091800413,S014,C0004,P0130,2026-09-18 17:33:35,4,16724.96,NET_BANKING
SS2026091800414,S007,C0016,P0138,2026-09-18 22:56:28,2,831.28,CARD
SS2026091800415,S004,C0040,P0018,2026-09-18 16:49:05,2,902.84,WALLET
SS2026091800416,S013,C0018,P0095,2026-09-18 04:58:02,4,3631.72,UPI
SS2026091800417,S017,C0043,P0133,2026-09-18 04:31:23,3,12582.78,WALLET
SS2026091800418,S023,C0046,P0081,2026-09-18 21:15:59,3,9618.15,WALLET
SS2026091800419,S030,C0092,P0105,2026-09-18 04:50:19,3,5304.87,NET_BANKING
SS2026091800420,S015,C0090,P0023,2026-09-18 20:49:48,1,2920.58,WALLET
SS2026091800421,S012,C0099,P0137,2026-09-18 00:16:54,5,9358.9,UPI
SS2026091800422,S008,C0019,P0134,2026-09-18 11:44:56,5,11282.7,CASH
SS2026091800423,S025,C0068,P0075,2026-09-18 11:59:11,1,3960.05,CASH
SS2026091800424,S007,C0041,P0037,2026-09-18 14:52:10,4,6318.16,CASH
SS2026091800425,S028,C0037,P0085,2026-09-18 14:21:47,5,861.7,CASH
SS2026091800426,S009,C0070,P0110,2026-09-18 08:09:28,1,1906.3,WALLET
SS2026091800427,S009,C0008,P0128,2026-09-18 15:40:07,3,1689.0,NET_BANKING
SS2026091800428,S006,C0033,P0096,2026-09-18 14:25:58,3,3304.32,UPI
SS2026091800429,S023,C0054,P0070,2026-09-18 13:10:03,2,7522.68,CARD
SS2026091800430,S013,C0013,P0069,2026-09-18 16:48:51,1,246.14,NET_BANKING
SS2026091800431,S006,C0092,P0090,2026-09-18 09:19:18,1,1799.66,CASH
SS2026091800432,S012,C0018,P0137,2026-09-18 15:17:57,1,1871.78,CASH
SS2026091800433,S002,C0050,P0128,2026-09-18 19:00:05,2,1126.0,NET_BANKING
SS2026091800434,S014,C0037,P0068,2026-09-18 15:09:43,2,8361.84,WALLET
SS2026091800435,S012,C0035,P0104,2026-09-18 01:38:10,3,5795.97,CASH
SS2026091800436,S026,C0084,P0139,2026-09-18 16:00:36,5,6182.1,NET_BANKING
SS2026091800437,S007,C0095,P0049,2026-09-18 09:59:52,5,12072.8,CARD
SS2026091800438,S002,C0009,P0066,2026-09-18 05:46:12,4,16270.36,NET_BANKING
SS2026091800439,S003,C0044,P0015,2026-09-18 10:53:25,4,18992.56,UPI
SS2026091800440,S027,C0004,P0020,2026-09-18 02:36:27,1,1884.79,CASH
SS2026091800441,S028,C0022,P0030,2026-09-18 04:52:53,5,4495.85,NET_BANKING
SS2026091800442,S004,C0069,P0055,2026-09-18 19:27:04,1,4196.17,WALLET
SS2026091800443,S003,C0007,P0137,2026-09-18 00:37:28,5,9358.9,NET_BANKING
SS2026091800444,S025,C0011,P0027,2026-09-18 09:45:39,1,2416.44,CASH
SS2026091800445,S004,C0070,P0053,2026-09-18 04:59:26,3,5179.83,CARD
SS2026091800446,S015,C0093,P0117,2026-09-18 15:30:25,3,644.67,CARD
SS2026091800447,S014,C0031,P0117,2026-09-18 15:34:04,2,429.78,WALLET
SS2026091800448,S015,C0080,P0123,2026-09-18 05:00:50,4,630.24,WALLET
SS2026091800449,S019,C0055,P0090,2026-09-18 21:44:14,1,1799.66,CASH
SS2026091800450,S023,C0030,P0064,2026-09-18 17:19:43,2,1778.04,CASH
SS2026091800451,S021,C0089,P0035,2026-09-18 02:19:04,1,4233.33,CASH
SS2026091800452,S028,C0078,P0106,2026-09-18 00:46:46,2,1149.1,CARD
SS2026091800453,S005,C0016,P0068,2026-09-18 03:32:47,5,20904.6,UPI
SS2026091800454,S003,C0015,P0011,2026-09-18 14:47:52,1,3699.16,NET_BANKING
SS2026091800455,S002,C0043,P0112,2026-09-18 18:24:48,5,17017.05,CASH
SS2026091800456,S016,C0087,P0086,2026-09-18 14:22:08,2,7049.78,WALLET
SS2026091800457,S028,C0076,P0057,2026-09-18 12:14:23,2,3319.14,CASH
SS2026091800458,S001,C0040,P0057,2026-09-18 03:18:32,2,3319.14,CARD
SS2026091800459,S003,C0067,P0139,2026-09-18 18:52:13,1,1236.42,WALLET
SS2026091800460,S020,C0020,P0011,2026-09-18 02:06:06,4,14796.64,WALLET
SS2026091800461,S001,C0075,P0112,2026-09-18 15:08:15,5,17017.05,WALLET
SS2026091800462,S020,C0005,P0136,2026-09-18 05:16:29,1,3602.67,WALLET
SS2026091800463,S018,C0004,P0130,2026-09-18 10:23:35,5,20906.2,CARD
SS2026091800464,S018,C0057,P0064,2026-09-18 08:38:28,3,2667.06,CARD
SS2026091800465,S022,C0008,P0096,2026-09-18 14:52:16,5,5507.2,UPI
SS2026091800466,S001,C0060,P0107,2026-09-18 11:01:06,4,10254.84,CARD
SS2026091800467,S015,C0019,P0109,2026-09-18 02:18:10,2,7020.48,CARD
SS2026091800468,S028,C0020,P0070,2026-09-18 00:46:16,3,11284.02,CARD
SS2026091800469,S010,C0068,P0116,2026-09-18 16:56:05,3,8009.61,WALLET
SS2026091800470,S016,C0009,P0068,2026-09-18 12:16:38,5,20904.6,CARD
SS2026091800471,S010,C0082,P0093,2026-09-18 21:43:46,4,14433.32,WALLET
SS2026091800472,S021,C0022,P0086,2026-09-18 01:22:16,2,7049.78,CARD
SS2026091800473,S014,C0050,P0034,2026-09-18 04:58:39,2,8610.52,WALLET
SS2026091800474,S020,C0023,P0059,2026-09-18 06:38:04,1,961.11,WALLET
SS2026091800475,S004,C0009,P0118,2026-09-18 03:22:36,1,2084.47,UPI
SS2026091800476,S021,C0061,P0089,2026-09-18 19:29:53,1,4632.23,WALLET
SS2026091800477,S018,C0029,P0048,2026-09-18 01:04:05,1,2078.8,CASH
SS2026091800478,S009,C0019,P0064,2026-09-18 16:30:05,4,3556.08,NET_BANKING
SS2026091800479,S004,C0031,P0045,2026-09-18 11:48:52,5,3661.45,NET_BANKING
SS2026091800480,S007,C0020,P0075,2026-09-18 21:34:09,5,19800.25,WALLET
SS2026091800481,S013,C0043,P0066,2026-09-18 13:06:38,4,16270.36,UPI
SS2026091800482,S005,C0059,P0116,2026-09-18 15:09:21,4,10679.48,WALLET
SS2026091800483,S020,C0100,P0064,2026-09-18 02:51:47,5,4445.1,CARD
SS2026091800484,S018,C0048,P0085,2026-09-18 03:06:03,2,344.68,CARD
SS2026091800485,S023,C0085,P0071,2026-09-18 14:24:21,2,585.3,NET_BANKING
SS2026091800486,S001,C0055,P0046,2026-09-18 21:06:25,3,14613.51,CARD
SS2026091800487,S007,C0028,P0037,2026-09-18 00:09:16,1,1579.54,NET_BANKING
SS2026091800488,S024,C0077,P0046,2026-09-18 05:04:13,5,24355.85,CASH
SS2026091800489,S027,C0010,P0082,2026-09-18 06:16:36,1,4069.93,CASH
SS2026091800490,S024,C0077,P0130,2026-09-18 03:55:27,1,4181.24,WALLET
SS2026091800491,S018,C0049,P0110,2026-09-18 02:23:42,2,3812.6,CASH
SS2026091800492,S025,C0055,P0030,2026-09-18 15:45:14,2,1798.34,WALLET
SS2026091800493,S019,C0075,P0059,2026-09-18 02:32:33,2,1922.22,CASH
SS2026091800494,S029,C0080,P0123,2026-09-18 01:10:48,4,630.24,UPI
SS2026091800495,S026,C0044,P0075,2026-09-18 08:41:20,3,11880.15,WALLET
SS2026091800496,S020,C0080,P0141,2026-09-18 16:32:30,3,13575.36,UPI
SS2026091800497,S004,C0073,P0147,2026-09-18 08:09:42,1,3943.78,CARD
SS2026091800498,S024,C0025,P0067,2026-09-18 09:42:57,1,3257.61,CASH
SS2026091800499,S010,C0045,P0145,2026-09-18 03:25:08,2,9106.9,CARD
SS2026091800500,S006,C0047,P0072,2026-09-18 18:09:19,1,652.45,WALLET
SS2026091800501,S020,C0071,P0054,2026-09-18 03:38:38,5,21429.6,UPI
SS2026091800502,S003,C0056,P0150,2026-09-18 23:25:43,1,2303.35,WALLET
SS2026091800503,S011,C0061,P0047,2026-09-18 16:51:28,1,4882.21,CASH
SS2026091800504,S025,C0057,P0073,2026-09-18 07:45:45,5,3741.55,NET_BANKING
SS2026091800505,S007,C0031,P0061,2026-09-18 21:08:55,2,2439.14,NET_BANKING
SS2026091800506,S011,C0094,P0088,2026-09-18 21:49:00,2,4025.98,WALLET
SS2026091800507,S026,C0049,P0132,2026-09-18 10:38:36,3,7814.16,WALLET
SS2026091800508,S016,C0001,P0014,2026-09-18 06:56:52,3,9362.1,WALLET
SS2026091800509,S030,C0086,P0007,2026-09-18 20:19:20,1,880.86,CASH
SS2026091800510,S009,C0033,P0039,2026-09-18 01:11:04,2,4419.96,CASH
SS2026091800511,S011,C0031,P0028,2026-09-18 22:39:03,3,2182.35,CASH
SS2026091800512,S014,C0083,P0050,2026-09-18 03:43:22,2,2956.62,WALLET
SS2026091800513,S026,C0070,P0073,2026-09-18 10:56:34,2,1496.62,CASH
SS2026091800514,S013,C0074,P0124,2026-09-18 23:46:40,3,2845.02,CASH
SS2026091800515,S008,C0021,P0007,2026-09-18 04:24:09,4,3523.44,NET_BANKING
SS2026091800516,S017,C0055,P0101,2026-09-18 05:27:24,5,5243.75,CARD
SS2026091800517,S025,C0007,P0147,2026-09-18 14:07:41,1,3943.78,UPI
SS2026091800518,S009,C0020,P0081,2026-09-18 11:05:02,5,16030.25,WALLET
SS2026091800519,S015,C0049,P0121,2026-09-18 01:50:35,5,9792.35,CARD
SS2026091800520,S015,C0058,P0127,2026-09-18 10:04:24,3,4731.06,CASH
SS2026091800521,S029,C0100,P0150,2026-09-18 11:57:57,1,2303.35,UPI
SS2026091800522,S003,C0004,P0042,2026-09-18 01:27:05,5,3892.85,NET_BANKING
SS2026091800523,S030,C0015,P0129,2026-09-18 00:33:05,5,5273.85,CASH
SS2026091800524,S001,C0062,P0010,2026-09-18 23:05:19,3,10088.43,UPI
SS2026091800525,S006,C0015,P0144,2026-09-18 18:13:15,4,16749.56,UPI
SS2026091800526,S020,C0093,P0060,2026-09-18 11:52:45,5,7251.7,NET_BANKING
SS2026091800527,S022,C0065,P0110,2026-09-18 21:39:29,1,1906.3,CARD
SS2026091800528,S024,C0035,P0097,2026-09-18 03:23:53,2,5390.96,UPI
SS2026091800529,S015,C0044,P0017,2026-09-18 20:16:14,4,4460.48,CARD
SS2026091800530,S024,C0072,P0097,2026-09-18 02:28:25,1,2695.48,CASH
SS2026091800531,S023,C0017,P0016,2026-09-18 12:26:18,2,942.88,CASH
SS2026091800532,S030,C0062,P0028,2026-09-18 18:44:20,3,2182.35,CARD
SS2026091800533,S011,C0051,P0148,2026-09-18 15:02:50,3,13013.97,UPI
SS2026091800534,S008,C0042,P0007,2026-09-18 10:33:28,3,2642.58,CASH
SS2026091800535,S019,C0061,P0138,2026-09-18 08:54:04,1,415.64,WALLET
SS2026091800536,S005,C0076,P0038,2026-09-18 13:48:19,3,12542.43,CARD
SS2026091800537,S029,C0004,P0106,2026-09-18 21:55:28,5,2872.75,CASH
SS2026091800538,S021,C0033,P0143,2026-09-18 19:22:17,3,8401.26,WALLET
SS2026091800539,S028,C0041,P0010,2026-09-18 20:04:13,1,3362.81,NET_BANKING
SS2026091800540,S029,C0021,P0103,2026-09-18 00:26:13,5,2095.2,UPI
SS2026091800541,S025,C0003,P0141,2026-09-18 15:20:08,5,22625.6,NET_BANKING
SS2026091800542,S005,C0055,P0009,2026-09-18 21:39:26,4,5847.8,CASH
SS2026091800543,S007,C0034,P0006,2026-09-18 11:05:17,4,3971.12,CASH
SS2026091800544,S027,C0084,P0015,2026-09-18 02:26:23,2,9496.28,NET_BANKING
SS2026091800545,S023,C0016,P0093,2026-09-18 14:32:06,2,7216.66,CASH
SS2026091800546,S004,C0067,P0136,2026-09-18 23:21:06,3,10808.01,CARD
SS2026091800547,S021,C0033,P0135,2026-09-18 20:23:17,5,16895.1,NET_BANKING
SS2026091800548,S009,C0014,P0002,2026-09-18 12:48:58,3,4381.17,CARD
SS2026091800549,S021,C0066,P0149,2026-09-18 15:02:23,1,1171.22,NET_BANKING
SS2026091800550,S024,C0056,P0137,2026-09-18 11:45:08,3,5615.34,CARD
SS2026091800551,S026,C0015,P0121,2026-09-18 15:17:49,2,3916.94,CARD
SS2026091800552,S016,C0070,P0121,2026-09-18 18:35:39,2,3916.94,CASH
SS2026091800553,S024,C0038,P0068,2026-09-18 11:36:43,3,12542.76,CARD
SS2026091800554,S012,C0094,P0019,2026-09-18 18:55:48,2,914.54,CASH
SS2026091800555,S016,C0070,P0125,2026-09-18 14:58:51,3,12897.9,NET_BANKING
SS2026091800556,S019,C0058,P0121,2026-09-18 03:38:12,4,7833.88,UPI
SS2026091800557,S003,C0094,P0052,2026-09-18 18:45:47,4,19954.52,CASH
SS2026091800558,S005,C0046,P0019,2026-09-18 03:22:54,2,914.54,CARD
SS2026091800559,S024,C0004,P0119,2026-09-18 17:36:40,5,1377.05,UPI
SS2026091800560,S030,C0084,P0147,2026-09-18 23:51:47,3,11831.34,UPI
SS2026091800561,S022,C0063,P0134,2026-09-18 17:57:22,5,11282.7,UPI
SS2026091800562,S017,C0054,P0032,2026-09-18 11:26:25,2,3378.46,CARD
SS2026091800563,S030,C0038,P0138,2026-09-18 02:24:04,3,1246.92,UPI
SS2026091800564,S029,C0081,P0033,2026-09-18 07:37:36,5,17590.3,CARD
SS2026091800565,S020,C0052,P0131,2026-09-18 14:17:46,1,3416.84,UPI
SS2026091800566,S004,C0085,P0049,2026-09-18 03:39:53,1,2414.56,NET_BANKING
SS2026091800567,S022,C0083,P0123,2026-09-18 09:58:19,2,315.12,NET_BANKING
SS2026091800568,S002,C0047,P0020,2026-09-18 22:48:10,4,7539.16,NET_BANKING
SS2026091800569,S006,C0010,P0131,2026-09-18 13:37:58,5,17084.2,UPI
SS2026091800570,S004,C0074,P0117,2026-09-18 07:40:43,4,859.56,WALLET
SS2026091800571,S006,C0017,P0139,2026-09-18 17:00:50,1,1236.42,CASH
SS2026091800572,S018,C0056,P0063,2026-09-18 14:23:39,5,22704.05,CARD
SS2026091800573,S002,C0017,P0068,2026-09-18 13:19:19,2,8361.84,CARD
SS2026091800574,S004,C0064,P0022,2026-09-18 19:16:04,1,1155.71,NET_BANKING
SS2026091800575,S021,C0003,P0056,2026-09-18 09:37:03,3,11854.17,CASH
SS2026091800576,S009,C0081,P0046,2026-09-18 13:44:50,2,9742.34,CARD
SS2026091800577,S016,C0026,P0079,2026-09-18 11:54:03,2,2367.08,CARD
SS2026091800578,S012,C0037,P0149,2026-09-18 20:08:05,4,4684.88,WALLET
SS2026091800579,S022,C0032,P0023,2026-09-18 22:26:44,3,8761.74,NET_BANKING
SS2026091800580,S029,C0063,P0053,2026-09-18 09:31:59,1,1726.61,UPI
SS2026091800581,S028,C0062,P0063,2026-09-18 23:55:46,5,22704.05,UPI
SS2026091800582,S007,C0058,P0146,2026-09-18 06:51:45,4,11897.2,WALLET
SS2026091800583,S011,C0092,P0019,2026-09-18 16:43:15,1,457.27,NET_BANKING
SS2026091800584,S011,C0003,P0112,2026-09-18 13:26:12,3,10210.23,WALLET
SS2026091800585,S007,C0005,P0131,2026-09-18 16:52:13,4,13667.36,CASH
SS2026091800586,S003,C0006,P0113,2026-09-18 17:06:32,1,1258.14,CASH
SS2026091800587,S025,C0098,P0073,2026-09-18 08:53:44,5,3741.55,NET_BANKING
SS2026091800588,S013,C0029,P0054,2026-09-18 21:07:41,3,12857.76,CARD
SS2026091800589,S009,C0081,P0041,2026-09-18 00:42:42,3,4100.7,WALLET
SS2026091800590,S007,C0021,P0025,2026-09-18 17:16:59,2,9672.22,CASH
SS2026091800591,S005,C0068,P0070,2026-09-18 12:52:43,1,3761.34,WALLET
SS2026091800592,S007,C0086,P0023,2026-09-18 17:36:40,2,5841.16,UPI
SS2026091800593,S002,C0021,P0013,2026-09-18 14:31:50,4,11626.6,UPI
SS2026091800594,S029,C0037,P0080,2026-09-18 21:31:25,5,6301.8,CASH
SS2026091800595,S010,C0052,P0082,2026-09-18 02:07:52,3,12209.79,UPI
SS2026091800596,S025,C0053,P0140,2026-09-18 04:43:16,2,7676.1,CASH
SS2026091800597,S002,C0032,P0051,2026-09-18 09:42:01,4,13037.04,WALLET
SS2026091800598,S011,C0077,P0127,2026-09-18 15:34:45,1,1577.02,NET_BANKING
SS2026091800599,S017,C0036,P0147,2026-09-18 17:19:47,2,7887.56,CARD
SS2026091800600,S003,C0028,P0059,2026-09-18 07:19:44,5,4805.55,CASH
SS2026091800601,S021,C0016,P0042,2026-09-18 04:38:43,1,778.57,CASH
SS2026091800602,S017,C0014,P0144,2026-09-18 16:32:56,2,8374.78,CARD
SS2026091800603,S002,C0090,P0016,2026-09-18 10:42:33,5,2357.2,NET_BANKING
SS2026091800604,S008,C0084,P0069,2026-09-18 20:22:48,5,1230.7,WALLET
SS2026091800605,S009,C0017,P0051,2026-09-18 22:13:50,4,13037.04,UPI
SS2026091800606,S007,C0031,P0123,2026-09-18 11:31:29,4,630.24,WALLET
SS2026091800607,S020,C0027,P0142,2026-09-18 21:26:58,5,6271.35,CARD
SS2026091800608,S019,C0039,P0118,2026-09-18 03:12:58,1,2084.47,NET_BANKING
SS2026091800609,S022,C0084,P0093,2026-09-18 23:00:22,4,14433.32,CASH
SS2026091800610,S010,C0027,P0005,2026-09-18 22:32:36,3,14211.84,UPI
SS2026091800611,S007,C0016,P0150,2026-09-18 18:36:43,3,6910.05,WALLET
SS2026091800612,S025,C0081,P0063,2026-09-18 19:59:14,1,4540.81,NET_BANKING
SS2026091800613,S011,C0030,P0048,2026-09-18 00:02:45,5,10394.0,CASH
SS2026091800614,S030,C0083,P0075,2026-09-18 10:43:16,4,15840.2,CARD
SS2026091800615,S018,C0053,P0014,2026-09-18 01:07:54,2,6241.4,UPI
SS2026091800616,S012,C0094,P0033,2026-09-18 16:14:30,3,10554.18,CARD
SS2026091800617,S007,C0090,P0079,2026-09-18 23:14:08,4,4734.16,UPI
SS2026091800618,S018,C0100,P0057,2026-09-18 09:24:59,2,3319.14,WALLET
SS2026091800619,S016,C0026,P0132,2026-09-18 23:58:19,1,2604.72,NET_BANKING
SS2026091800620,S010,C0031,P0015,2026-09-18 01:10:36,4,18992.56,WALLET
SS2026091800621,S026,C0065,P0106,2026-09-18 17:49:23,1,574.55,WALLET
SS2026091800622,S008,C0013,P0054,2026-09-18 03:49:35,1,4285.92,CARD
SS2026091800623,S019,C0063,P0052,2026-09-18 10:15:24,5,24943.15,CASH
SS2026091800624,S029,C0001,P0049,2026-09-18 03:10:48,1,2414.56,CARD
SS2026091800625,S004,C0085,P0029,2026-09-18 07:42:28,4,4935.92,NET_BANKING
SS2026091800626,S006,C0012,P0015,2026-09-18 02:50:11,3,14244.42,CARD
SS2026091800627,S002,C0012,P0083,2026-09-18 14:01:52,3,3353.73,CARD
SS2026091800628,S023,C0006,P0119,2026-09-18 15:48:23,4,1101.64,CARD
SS2026091800629,S011,C0066,P0051,2026-09-18 17:20:18,3,9777.78,NET_BANKING
SS2026091800630,S003,C0043,P0082,2026-09-18 17:01:07,5,20349.65,NET_BANKING
SS2026091800631,S002,C0046,P0052,2026-09-18 18:10:16,3,14965.89,UPI
SS2026091800632,S013,C0056,P0033,2026-09-18 15:24:15,1,3518.06,CASH
SS2026091800633,S019,C0091,P0103,2026-09-18 01:52:13,5,2095.2,UPI
SS2026091800634,S019,C0043,P0100,2026-09-18 19:33:14,2,575.02,WALLET
