sale_id,store_id,customer_id,product_id,sale_timestamp,quantity,sale_amount,payment_method
SS2026091400318,S028,C00330,P0023,2026-09-14 08:12:01,4,7041.4,CASH
SS2026091400319,S022,C00224,P0051,2026-09-14 01:15:43,1,4680.92,CARD
SS2026091400320,S007,C00362,P0046,2026-09-14 14:39:59,1,3224.01,NET_BANKING
SS2026091400321,S021,C00057,P0094,2026-09-14 06:57:34,3,10066.02,WALLET
SS2026091400322,S025,C00418,P0041,2026-09-14 10:09:06,1,3533.34,WALLET
SS2026091400323,S026,C00231,P0075,2026-09-14 03:49:44,2,630.92,UPI
SS2026091400324,S005,C00024,P0067,2026-09-14 20:50:51,3,1852.26,CARD
SS2026091400325,S020,C00304,P0083,2026-09-14 01:23:55,1,269.51,UPI
SS2026091400326,S010,C00399,P0061,2026-09-14 23:09:01,2,9562.82,CASH
SS2026091400327,S029,C00202,P0005,2026-09-14 06:42:43,3,10860.96,UPI
SS2026091400328,S002,C00250,P0095,2026-09-14 07:28:47,3,5811.36,CASH
SS2026091400329,S010,C00408,P0080,2026-09-14 05:19:43,4,11461.08,CARD
SS2026091400330,S023,C00017,P0069,2026-09-14 23:52:44,5,6088.6,UPI
SS2026091400331,S017,C00407,P0088,2026-09-14 00:47:07,4,15646.64,CASH
SS2026091400332,S011,C00374,P0061,2026-09-14 05:31:31,1,4846.58,WALLET
SS2026091400333,S010,C00120,P0082,2026-09-14 22:35:51,3,11692.8,CARD
SS2026091400334,S003,C00232,P0032,2026-09-14 07:51:30,4,8399.56,CARD
SS2026091400335,S026,C00183,P0004,2026-09-14 00:04:46,3,6944.28,WALLET
SS2026091400336,S026,C00099,P0001,2026-09-14 15:47:48,2,4817.06,WALLET
SS2026091400337,S003,C00068,P0079,2026-09-14 01:02:38,5,24727.85,WALLET
SS2026091400338,S009,C00185,P0089,2026-09-14 02:23:24,1,3123.14,WALLET
SS2026091400339,S011,C00493,P0072,2026-09-14 09:28:13,3,9020.82,UPI
SS2026091400340,S030,C00255,P0094,2026-09-14 11:51:02,2,6562.96,WALLET
SS2026091400341,S020,C00482,P0090,2026-09-14 04:35:10,5,3788.6,CASH
SS2026091400342,S023,C00427,P0089,2026-09-14 18:14:05,5,4449.3,NET_BANKING
SS2026091400343,S028,C00395,P0048,2026-09-14 14:02:35,2,9103.66,CARD
SS2026091400344,S023,C00206,P0033,2026-09-14 01:36:16,2,4920.9,CARD
SS2026091400345,S004,C00030,P0030,2026-09-14 20:31:19,1,271.61,WALLET
SS2026091400346,S005,C00290,P0043,2026-09-14 04:45:24,4,342.64,CARD
SS2026091400347,S018,C00495,P0092,2026-09-14 14:57:06,2,9903.3,CASH
SS2026091400348,S008,C00420,P0054,2026-09-14 22:40:28,2,6733.26,CASH
SS2026091400349,S012,C00386,P0048,2026-09-14 20:02:59,5,14582.3,UPI
SS2026091400350,S008,C00134,P0036,2026-09-14 05:51:36,5,10795.3,CASH
SS2026091400351,S009,C00401,P0020,2026-09-14 04:18:32,3,3327.57,NET_BANKING
SS2026091400352,S022,C00009,P0032,2026-09-14 04:41:51,2,8065.02,UPI
SS2026091400353,S009,C00069,P0026,2026-09-14 22:22:37,2,5332.3,CARD
SS2026091400354,S028,C00276,P0031,2026-09-14 03:43:12,1,3648.65,CASH
SS2026091400355,S006,C00434,P0072,2026-09-14 06:03:40,4,17111.2,WALLET
SS2026091400356,S020,C00449,P0097,2026-09-14 08:41:33,4,14849.84,NET_BANKING
SS2026091400357,S020,C00492,P0093,2026-09-14 08:16:06,2,4442.58,NET_BANKING
SS2026091400358,S010,C00292,P0084,2026-09-14 18:07:47,4,14175.36,CASH
SS2026091400359,S015,C00452,P0083,2026-09-14 07:41:21,3,5932.95,UPI
SS2026091400360,S023,C00301,P0019,2026-09-14 04:03:14,5,17449.45,CARD
SS2026091400361,S019,C00124,P0014,2026-09-14 14:11:08,5,12595.4,UPI
SS2026091400362,S011,C00106,P0020,2026-09-14 07:07:11,5,14960.7,CASH
SS2026091400363,S019,C00407,P0038,2026-09-14 05:20:24,1,1420.43,WALLET
SS2026091400364,S006,C00138,P0042,2026-09-14 01:38:44,2,9971.06,CASH
SS2026091400365,S013,C00318,P0075,2026-09-14 04:08:28,1,4033.38,UPI
SS2026091400366,S024,C00201,P0020,2026-09-14 07:46:41,1,1483.06,WALLET
SS2026091400367,S001,C00280,P0090,2026-09-14 07:03:26,4,16386.68,WALLET
SS2026091400368,S009,C00372,P0044,2026-09-14 22:56:11,2,652.52,WALLET
SS2026091400369,S027,C00230,P0022,2026-09-14 03:31:58,5,2292.3,CASH
SS2026091400370,S021,C00088,P0025,2026-09-14 14:53:45,3,14224.62,CASH
SS2026091400371,S029,C00035,P0075,2026-09-14 15:18:39,1,3111.18,CASH
SS2026091400372,S010,C00311,P0062,2026-09-14 03:10:33,1,3594.8,WALLET
SS2026091400373,S030,C00188,P0077,2026-09-14 15:15:35,2,4303.3,CASH
SS2026091400374,S009,C00163,P0035,2026-09-14 21:29:23,2,2628.44,UPI
SS2026091400375,S009,C00048,P0032,2026-09-14 21:20:50,4,2930.56,CASH
SS2026091400376,S006,C00004,P0026,2026-09-14 04:04:43,1,4170.47,CARD
SS2026091400377,S030,C00109,P0010,2026-09-14 00:21:52,2,3416.0,WALLET
SS2026091400378,S005,C00459,P0089,2026-09-14 00:53:08,3,13935.81,NET_BANKING
SS2026091400379,S013,C00312,P0029,2026-09-14 11:41:19,2,6309.38,CASH
SS2026091400380,S022,C00402,P0037,2026-09-14 11:42:21,3,3286.08,UPI
SS2026091400381,S028,C00266,P0080,2026-09-14 10:15:36,5,10919.55,UPI
SS2026091400382,S030,C00279,P0016,2026-09-14 18:31:45,4,14658.12,CASH
SS2026091400383,S019,C00338,P0006,2026-09-14 18:36:02,5,21317.45,WALLET
SS2026091400384,S014,C00329,P0014,2026-09-14 07:22:25,2,2413.34,CARD
SS2026091400385,S030,C00008,P0061,2026-09-14 13:44:17,1,2059.23,UPI
SS2026091400386,S030,C00495,P0092,2026-09-14 01:18:07,2,2482.02,NET_BANKING
SS2026091400387,S013,C00312,P0018,2026-09-14 20:26:23,5,11005.75,NET_BANKING
SS2026091400388,S020,C00350,P0004,2026-09-14 03:43:38,3,5342.64,CASH
SS2026091400389,S017,C00278,P0054,2026-09-14 09:06:10,4,1342.12,WALLET
SS2026091400390,S005,C00262,P0046,2026-09-14 18:04:22,3,6489.15,WALLET
SS2026091400391,S001,C00236,P0095,2026-09-14 08:15:57,2,2999.52,WALLET
SS2026091400392,S004,C00205,P0010,2026-09-14 04:43:47,3,4069.92,WALLET
SS2026091400393,S017,C00058,P0053,2026-09-14 09:01:59,5,17851.5,CARD
SS2026091400394,S001,C00353,P0075,2026-09-14 13:25:02,3,10037.31,CASH
SS2026091400395,S015,C00189,P0007,2026-09-14 07:47:57,2,2554.68,WALLET
SS2026091400396,S001,C00348,P0039,2026-09-14 05:10:58,5,1840.0,CARD
SS2026091400397,S003,C00222,P0099,2026-09-14 04:13:42,2,3258.58,UPI
SS2026091400398,S019,C00401,P0036,2026-09-14 03:50:33,1,4815.64,CASH
SS2026091400399,S030,C00345,P0053,2026-09-14 14:16:46,5,8510.25,CARD
SS2026091400400,S018,C00250,P0056,2026-09-14 16:01:39,3,8491.89,CASH
SS2026091400401,S017,C00347,P0054,2026-09-14 21:16:55,2,4642.78,WALLET
SS2026091400402,S006,C00170,P0041,2026-09-14 19:01:45,1,2267.07,WALLET
SS2026091400403,S002,C00487,P0100,2026-09-14 15:34:45,2,2007.32,NET_BANKING
SS2026091400404,S009,C00213,P0078,2026-09-14 06:25:03,5,5839.7,CARD
SS2026091400405,S022,C00443,P0069,2026-09-14 04:58:44,3,3168.09,UPI
SS2026091400406,S003,C00462,P0068,2026-09-14 23:10:00,1,2931.43,CARD
SS2026091400407,S028,C00324,P0097,2026-09-14 10:08:50,1,3186.8,NET_BANKING
SS2026091400408,S010,C00137,P0019,2026-09-14 21:55:13,1,4465.09,WALLET
SS2026091400409,S028,C00021,P0099,2026-09-14 10:23:07,3,6751.62,CARD
SS2026091400410,S024,C00162,P0032,2026-09-14 19:50:14,3,857.04,NET_BANKING
SS2026091400411,S027,C00130,P0027,2026-09-14 22:36:31,2,3812.34,CASH
SS2026091400412,S009,C00023,P0065,2026-09-14 17:11:32,3,6832.62,CARD
SS2026091400413,S016,C00282,P0083,2026-09-14 13:19:56,3,1597.89,WALLET
SS2026091400414,S029,C00085,P0064,2026-09-14 04:15:06,2,575.08,UPI
SS2026091400415,S004,C00378,P0087,2026-09-14 21:47:33,3,10470.27,CASH
SS2026091400416,S006,C00103,P0057,2026-09-14 23:48:59,3,3563.22,NET_BANKING
SS2026091400417,S015,C00052,P0027,2026-09-14 14:19:57,4,5449.52,UPI
SS2026091400418,S012,C00022,P0025,2026-09-14 05:35:05,1,4845.38,CASH
SS2026091400419,S003,C00176,P0003,2026-09-14 12:05:02,4,14139.4,UPI
SS2026091400420,S026,C00215,P0090,2026-09-14 07:23:26,3,13124.07,CASH
SS2026091400421,S028,C00422,P0008,2026-09-14 15:58:00,3,9252.18,CASH
SS2026091400422,S007,C00408,P0018,2026-09-14 06:15:33,3,1233.15,WALLET
SS2026091400423,S030,C00090,P0044,2026-09-14 08:29:48,5,3719.25,CARD
SS2026091400424,S029,C00098,P0022,2026-09-14 13:37:31,1,1666.12,NET_BANKING
SS2026091400425,S010,C00032,P0063,2026-09-14 17:53:14,2,8023.26,UPI
SS2026091400426,S014,C00445,P0089,2026-09-14 06:50:43,5,3615.3,CARD
SS2026091400427,S004,C00015,P0050,2026-09-14 18:28:12,4,8226.44,NET_BANKING
SS2026091400428,S017,C00462,P0047,2026-09-14 13:07:15,3,12133.98,CARD
SS2026091400429,S022,C00180,P0037,2026-09-14 10:36:34,3,9973.02,NET_BANKING
SS2026091400430,S014,C00303,P0072,2026-09-14 20:11:34,4,19444.04,WALLET
SS2026091400431,S028,C00127,P0009,2026-09-14 17:25:59,1,575.84,UPI
SS2026091400432,S008,C00110,P0045,2026-09-14 05:53:05,2,2754.32,WALLET
SS2026091400433,S023,C00065,P0052,2026-09-14 05:08:49,5,19350.1,CARD
SS2026091400434,S010,C00404,P0049,2026-09-14 05:04:33,5,11523.5,CASH
SS2026091400435,S027,C00241,P0082,2026-09-14 17:17:38,1,4802.61,CARD
SS2026091400436,S026,C00356,P0095,2026-09-14 11:29:03,1,4871.25,CASH
SS2026091400437,S010,C00111,P0052,2026-09-14 11:56:19,4,11392.08,UPI
SS2026091400438,S022,C00236,P0018,2026-09-14 21:47:54,5,9528.8,WALLET
SS2026091400439,S010,C00325,P0066,2026-09-14 05:08:39,4,14753.32,NET_BANKING
SS2026091400440,S007,C00161,P0095,2026-09-14 16:35:19,1,2454.93,CARD
SS2026091400441,S009,C00377,P0008,2026-09-14 18:24:02,2,6178.06,WALLET
SS2026091400442,S007,C00095,P0051,2026-09-14 09:17:26,5,18362.75,CARD
SS2026091400443,S027,C00418,P0030,2026-09-14 09:57:33,1,3871.82,UPI
SS2026091400444,S021,C00190,P0081,2026-09-14 23:44:56,4,18945.4,CASH
SS2026091400445,S007,C00220,P0058,2026-09-14 11:15:04,2,2507.28,CARD
SS2026091400446,S002,C00490,P0028,2026-09-14 15:38:28,5,8027.6,WALLET
SS2026091400447,S005,C00460,P0086,2026-09-14 23:13:58,4,1907.6,UPI
SS2026091400448,S004,C00358,P0024,2026-09-14 20:35:56,4,4523.4,CASH
SS2026091400449,S001,C00056,P0098,2026-09-14 07:27:41,3,552.6,WALLET
SS2026091400450,S011,C00447,P0017,2026-09-14 13:56:03,2,788.82,CASH
SS2026091400451,S002,C00415,P0004,2026-09-14 11:17:06,4,16697.96,NET_BANKING
SS2026091400452,S010,C00414,P0007,2026-09-14 23:55:49,5,9112.55,NET_BANKING
SS2026091400453,S024,C00087,P0054,2026-09-14 19:01:55,5,5690.65,NET_BANKING
SS2026091400454,S025,C00108,P0058,2026-09-14 20:02:49,5,8123.95,CASH
SS2026091400455,S009,C00257,P0059,2026-09-14 11:09:25,2,4950.78,WALLET
SS2026091400456,S006,C00230,P0030,2026-09-14 17:02:29,3,10769.4,CASH
SS2026091400457,S015,C00276,P0080,2026-09-14 21:36:41,5,18302.9,CARD
SS2026091400458,S024,C00349,P0053,2026-09-14 00:12:49,2,5432.04,WALLET
SS2026091400459,S011,C00131,P0042,2026-09-14 17:00:59,4,4220.96,CARD
SS2026091400460,S026,C00468,P0041,2026-09-14 07:51:26,5,20360.75,NET_BANKING
SS2026091400461,S011,C00023,P0079,2026-09-14 02:10:12,2,4032.36,CASH
SS2026091400462,S010,C00477,P0029,2026-09-14 22:05:44,1,3769.29,CARD
SS2026091400463,S008,C00243,P0046,2026-09-14 07:20:07,4,6673.12,CARD
SS2026091400464,S017,C00191,P0087,2026-09-14 17:56:38,1,2420.85,NET_BANKING
SS2026091400465,S014,C00052,P0058,2026-09-14 03:19:39,5,23307.65,NET_BANKING
SS2026091400466,S021,C00223,P0014,2026-09-14 01:45:50,5,16836.8,NET_BANKING
SS2026091400467,S011,C00443,P0055,2026-09-14 16:39:56,1,950.41,WALLET
SS2026091400468,S014,C00004,P0066,2026-09-14 05:31:13,5,8211.05,CASH
SS2026091400469,S018,C00327,P0004,2026-09-14 05:01:13,5,21614.25,CASH
SS2026091400470,S002,C00113,P0099,2026-09-14 04:08:50,3,9312.78,CARD
SS2026091400471,S025,C00384,P0020,2026-09-14 01:57:57,3,7937.55,UPI
SS2026091400472,S019,C00487,P0020,2026-09-14 08:13:52,3,3762.27,NET_BANKING
SS2026091400473,S024,C00243,P0013,2026-09-14 19:53:31,1,146.84,UPI
SS2026091400474,S003,C00447,P0073,2026-09-14 17:46:11,4,1842.88,NET_BANKING
SS2026091400475,S028,C00154,P0056,2026-09-14 05:05:49,5,18694.75,CARD
SS2026091400476,S001,C00111,P0024,2026-09-14 17:04:26,4,10920.88,WALLET
SS2026091400477,S022,C00447,P0022,2026-09-14 15:31:12,4,15201.2,CASH
SS2026091400478,S004,C00115,P0018,2026-09-14 01:33:25,5,19631.15,UPI
SS2026091400479,S027,C00243,P0088,2026-09-14 21:22:08,3,6688.35,CARD
SS2026091400480,S014,C00208,P0014,2026-09-14 05:01:20,3,1261.26,UPI
SS2026091400481,S020,C00351,P0053,2026-09-14 07:59:39,1,1677.59,NET_BANKING
SS2026091400482,S002,C00123,P0074,2026-09-14 15:33:04,1,1588.27,UPI
SS2026091400483,S011,C00453,P0033,2026-09-14 15:32:14,3,12293.67,CASH
SS2026091400484,S023,C00437,P0093,2026-09-14 04:38:07,5,12830.85,NET_BANKING
SS2026091400485,S028,C00474,P0038,2026-09-14 19:19:56,1,279.25,CARD
SS2026091400486,S004,C00296,P0081,2026-09-14 07:15:55,1,2967.96,CASH
SS2026091400487,S023,C00073,P0041,2026-09-14 20:23:07,5,19896.3,CASH
SS2026091400488,S018,C00320,P0040,2026-09-14 00:40:13,3,4998.69,WALLET
SS2026091400489,S012,C00033,P0080,2026-09-14 11:21:13,4,9546.72,WALLET
SS2026091400490,S022,C00158,P0001,2026-09-14 22:02:24,1,1334.06,NET_BANKING
SS2026091400491,S007,C00022,P0055,2026-09-14 13:04:24,3,13134.93,CARD
SS2026091400492,S016,C00286,P0058,2026-09-14 17:49:09,3,5668.47,NET_BANKING
SS2026091400493,S004,C00377,P0090,2026-09-14 04:43:38,5,12898.85,UPI
SS2026091400494,S002,C00096,P0008,2026-09-14 21:56:43,1,1255.93,WALLET
SS2026091400495,S004,C00233,P0032,2026-09-14 02:06:40,3,5269.35,UPI
SS2026091400496,S006,C00442,P0001,2026-09-14 16:57:56,5,9102.85,NET_BANKING
SS2026091400497,S003,C00035,P0066,2026-09-14 03:31:14,1,724.95,CASH
SS2026091400498,S026,C00490,P0033,2026-09-14 17:09:11,5,17024.9,NET_BANKING
SS2026091400499,S008,C00314,P0051,2026-09-14 12:57:18,2,9214.76,NET_BANKING
SS2026091400500,S019,C00025,P0076,2026-09-14 14:54:30,5,12349.0,CARD
SS2026091400501,S027,C00293,P0100,2026-09-14 11:00:37,3,7671.06,CARD
SS2026091400502,S017,C00003,P0040,2026-09-14 02:05:56,3,11630.85,WALLET
SS2026091400503,S018,C00293,P0082,2026-09-14 22:47:20,5,10269.75,CARD
SS2026091400504,S001,C00179,P0092,2026-09-14 04:37:44,5,4805.5,CASH
SS2026091400505,S010,C00453,P0016,2026-09-14 11:54:34,3,7092.3,CASH
SS2026091400506,S011,C00151,P0087,2026-09-14 22:59:41,3,4955.79,UPI
SS2026091400507,S017,C00110,P0077,2026-09-14 07:45:26,4,752.2,CASH
SS2026091400508,S010,C00424,P0001,2026-09-14 10:00:08,3,11305.14,CASH
SS2026091400509,S020,C00480,P0063,2026-09-14 02:44:55,1,4625.03,CASH
SS2026091400510,S028,C00089,P0018,2026-09-14 19:42:25,3,5195.55,NET_BANKING
SS2026091400511,S004,C00418,P0034,2026-09-14 14:47:29,2,6370.62,CARD
SS2026091400512,S030,C00464,P0020,2026-09-14 04:35:14,3,2684.73,NET_BANKING
SS2026091400513,S014,C00166,P0012,2026-09-14 23:08:05,4,19196.48,CASH
SS2026091400514,S003,C00283,P0014,2026-09-14 21:17:44,2,6448.96,NET_BANKING
SS2026091400515,S017,C00364,P0062,2026-09-14 02:20:10,5,7680.45,WALLET
SS2026091400516,S028,C00076,P0046,2026-09-14 00:14:30,3,6693.24,CARD
SS2026091400517,S022,C00060,P0087,2026-09-14 09:37:57,1,3582.59,CARD
SS2026091400518,S015,C00331,P0054,2026-09-14 04:05:31,1,620.94,CASH
SS2026091400519,S025,C00278,P0050,2026-09-14 23:47:05,1,2975.05,WALLET
SS2026091400520,S007,C00137,P0100,2026-09-14 01:47:38,2,4525.38,UPI
SS2026091400521,S020,C00318,P0032,2026-09-14 18:32:04,5,5227.55,WALLET
SS2026091400522,S020,C00195,P0001,2026-09-14 12:10:57,2,2935.1,NET_BANKING
SS2026091400523,S019,C00323,P0046,2026-09-14 01:56:09,4,10690.96,WALLET
SS2026091400524,S024,C00184,P0042,2026-09-14 07:44:26,3,10790.85,CARD
SS2026091400525,S014,C00029,P0037,2026-09-14 13:11:18,4,8814.88,UPI
SS2026091400526,S028,C00333,P0026,2026-09-14 22:23:29,4,8796.0,CASH
SS2026091400527,S006,C00142,P0078,2026-09-14 14:26:57,5,5963.0,UPI
SS2026091400528,S018,C00300,P0095,2026-09-14 02:41:25,4,13353.36,UPI
SS2026091400529,S005,C00337,P0035,2026-09-14 21:09:32,2,739.4,WALLET
SS2026091400530,S030,C00071,P0038,2026-09-14 23:35:11,5,12373.4,CARD
SS2026091400531,S005,C00155,P0031,2026-09-14 22:30:34,3,2973.06,WALLET
SS2026091400532,S023,C00377,P0046,2026-09-14 23:25:15,1,1184.5,WALLET
SS2026091400533,S024,C00434,P0047,2026-09-14 22:35:14,4,1260.32,UPI
SS2026091400534,S030,C00306,P0099,2026-09-14 02:38:37,4,14453.6,UPI
SS2026091400535,S016,C00293,P0089,2026-09-14 09:00:02,3,5239.68,CASH
SS2026091400536,S008,C00373,P0036,2026-09-14 15:41:14,5,5427.7,WALLET
SS2026091400537,S010,C00443,P0064,2026-09-14 01:18:10,5,24211.4,NET_BANKING
SS2026091400538,S018,C00453,P0026,2026-09-14 20:12:52,4,8641.88,NET_BANKING
SS2026091400539,S007,C00155,P0062,2026-09-14 01:27:58,1,1738.0,CASH
SS2026091400540,S002,C00183,P0034,2026-09-14 04:10:33,4,13494.48,CASH
SS2026091400541,S020,C00325,P0038,2026-09-14 03:42:14,3,7520.25,WALLET
SS2026091400542,S005,C00406,P0073,2026-09-14 05:00:21,4,19278.04,UPI
SS2026091400543,S027,C00442,P0075,2026-09-14 02:58:37,2,1478.24,CASH
SS2026091400544,S005,C00329,P0054,2026-09-14 00:13:09,1,3001.31,UPI
SS2026091400545,S025,C00301,P0006,2026-09-14 23:46:59,5,11347.7,UPI
SS2026091400546,S018,C00403,P0063,2026-09-14 11:51:18,5,23600.25,WALLET
SS2026091400547,S003,C00086,P0053,2026-09-14 03:54:01,5,15798.9,NET_BANKING
SS2026091400548,S030,C00390,P0045,2026-09-14 02:09:18,4,13433.36,CASH
SS2026091400549,S017,C00428,P0069,2026-09-14 12:00:36,5,1384.95,CARD
SS2026091400550,S030,C00055,P0019,2026-09-14 13:20:07,4,3324.84,CASH
SS2026091400551,S010,C00373,P0044,2026-09-14 00:04:13,1,372.06,CARD
SS2026091400552,S009,C00209,P0057,2026-09-14 04:07:40,4,12562.48,CARD
SS2026091400553,S005,C00346,P0068,2026-09-14 03:09:45,2,9910.58,NET_BANKING
SS2026091400554,S029,C00282,P0043,2026-09-14 18:51:33,1,4794.69,CARD
SS2026091400555,S029,C00443,P0098,2026-09-14 08:48:49,1,3298.31,WALLET
SS2026091400556,S012,C00378,P0059,2026-09-14 14:06:35,1,1648.67,CASH
SS2026091400557,S013,C00062,P0092,2026-09-14 23:42:23,1,4952.56,NET_BANKING
SS2026091400558,S011,C00043,P0051,2026-09-14 04:33:03,5,12920.0,CARD
SS2026091400559,S018,C00133,P0055,2026-09-14 15:40:31,5,1674.3,UPI
SS2026091400560,S020,C00327,P0047,2026-09-14 05:22:08,4,8448.92,CASH
SS2026091400561,S029,C00265,P0096,2026-09-14 23:14:06,2,5169.2,NET_BANKING
SS2026091400562,S002,C00009,P0035,2026-09-14 16:30:54,4,5939.44,CARD
SS2026091400563,S002,C00285,P0088,2026-09-14 08:00:31,4,12492.96,CASH
SS2026091400564,S013,C00422,P0040,2026-09-14 01:52:25,3,12009.15,CASH
SS2026091400565,S002,C00231,P0083,2026-09-14 00:29:49,5,8054.05,CARD
SS2026091400566,S010,C00141,P0008,2026-09-14 05:16:28,2,2687.82,WALLET
SS2026091400567,S006,C00277,P0054,2026-09-14 03:25:23,1,3478.97,NET_BANKING
SS2026091400568,S019,C00475,P0066,2026-09-14 05:36:44,5,4224.1,WALLET
SS2026091400569,S012,C00449,P0047,2026-09-14 12:46:43,4,6098.08,CASH
SS2026091400570,S016,C00313,P0019,2026-09-14 12:02:55,4,2507.84,NET_BANKING
SS2026091400571,S025,C00407,P0006,2026-09-14 21:22:29,3,14115.87,NET_BANKING
SS2026091400572,S020,C00225,P0022,2026-09-14 02:10:49,4,15710.68,CARD
SS2026091400573,S030,C00180,P0068,2026-09-14 13:55:48,3,7112.79,NET_BANKING
SS2026091400574,S030,C00194,P0088,2026-09-14 14:43:11,1,743.98,WALLET
SS2026091400575,S030,C00400,P0074,2026-09-14 08:13:13,4,14466.48,NET_BANKING
SS2026091400576,S016,C00332,P0061,2026-09-14 19:45:18,5,3048.6,CARD
SS2026091400577,S006,C00447,P0097,2026-09-14 18:30:21,2,4628.2,NET_BANKING
SS2026091400578,S005,C00467,P0057,2026-09-14 05:58:53,2,1561.3,CARD
SS2026091400579,S030,C00261,P0088,2026-09-14 19:58:51,2,8487.64,CASH
SS2026091400580,S028,C00307,P0071,2026-09-14 10:04:38,2,4383.64,CARD
SS2026091400581,S011,C00388,P0006,2026-09-14 13:10:57,2,2602.4,UPI
SS2026091400582,S013,C00413,P0093,2026-09-14 10:59:04,2,2997.66,CARD
SS2026091400583,S020,C00069,P0029,2026-09-14 19:01:20,3,5174.43,NET_BANKING
SS2026091400584,S014,C00210,P0020,2026-09-14 13:20:39,5,19265.35,CARD
SS2026091400585,S030,C00484,P0036,2026-09-14 17:30:01,2,5657.06,CARD
SS2026091400586,S028,C00380,P0098,2026-09-14 02:12:24,2,3794.68,UPI
SS2026091400587,S027,C00157,P0013,2026-09-14 15:51:38,3,635.1,NET_BANKING
SS2026091400588,S011,C00165,P0053,2026-09-14 06:58:28,2,1735.64,WALLET
SS2026091400589,S003,C00216,P0048,2026-09-14 14:42:22,5,17485.85,WALLET
SS2026091400590,S011,C00464,P0088,2026-09-14 23:43:32,2,7300.36,UPI
SS2026091400591,S004,C00414,P0064,2026-09-14 20:01:03,1,489.9,WALLET
SS2026091400592,S012,C00057,P0018,2026-09-14 06:09:06,5,2840.5,CARD
SS2026091400593,S023,C00125,P0080,2026-09-14 14:12:42,1,4154.77,UPI
SS2026091400594,S020,C00180,P0013,2026-09-14 10:08:06,2,3867.68,NET_BANKING
SS2026091400595,S021,C00140,P0084,2026-09-14 17:54:17,1,3829.63,WALLET
SS2026091400596,S026,C00008,P0047,2026-09-14 03:54:19,3,6051.96,WALLET
SS2026091400597,S005,C00039,P0027,2026-09-14 06:55:58,4,7841.36,CARD
SS2026091400598,S023,C00035,P0059,2026-09-14 23:51:37,2,7780.34,NET_BANKING
SS2026091400599,S022,C00214,P0018,2026-09-14 18:32:01,1,2410.6,CASH
SS2026091400600,S012,C00399,P0053,2026-09-14 03:55:35,4,14024.32,CASH
SS2026091400601,S027,C00358,P0068,2026-09-14 18:13:38,3,11918.25,WALLET
SS2026091400602,S012,C00457,P0088,2026-09-14 18:59:44,5,10532.55,NET_BANKING
SS2026091400603,S008,C00080,P0025,2026-09-14 19:44:22,1,4559.39,WALLET
SS2026091400604,S021,C00393,P0033,2026-09-14 08:43:28,3,9488.1,CASH
SS2026091400605,S004,C00178,P0098,2026-09-14 05:10:04,2,2918.74,WALLET
SS2026091400606,S015,C00479,P0066,2026-09-14 10:13:24,5,22384.7,CASH
SS2026091400607,S025,C00352,P0005,2026-09-14 12:16:55,3,11943.93,NET_BANKING
SS2026091400608,S011,C00329,P0062,2026-09-14 17:58:04,1,1943.15,CARD
SS2026091400609,S011,C00432,P0016,2026-09-14 07:17:48,4,5904.08,UPI
SS2026091400610,S007,C00330,P0023,2026-09-14 17:19:38,4,16345.28,NET_BANKING
SS2026091400611,S013,C00150,P0002,2026-09-14 14:42:58,5,19018.35,CASH
SS2026091400612,S024,C00080,P0019,2026-09-14 00:03:49,1,2087.29,CASH
SS2026091400613,S016,C00060,P0072,2026-09-14 18:31:40,2,4183.68,CASH
SS2026091400614,S030,C00112,P0094,2026-09-14 10:27:49,2,5910.54,CARD
SS2026091400615,S001,C00306,P0004,2026-09-14 07:04:31,1,881.77,CARD
SS2026091400616,S012,C00176,P0086,2026-09-14 03:58:41,1,2732.96,CASH
SS2026091400617,S030,C00114,P0074,2026-09-14 19:13:05,3,6911.7,WALLET
SS2026091400618,S024,C00455,P0077,2026-09-14 17:38:57,2,9501.46,NET_BANKING
SS2026091400619,S024,C00012,P0028,2026-09-14 09:10:38,3,5188.77,NET_BANKING
SS2026091400620,S006,C00163,P0084,2026-09-14 16:39:02,4,14702.56,WALLET
SS2026091400621,S022,C00257,P0029,2026-09-14 16:20:01,1,2594.04,UPI
SS2026091400622,S020,C00195,P0071,2026-09-14 22:55:52,1,1124.47,UPI
SS2026091400623,S015,C00337,P0006,2026-09-14 00:34:40,1,4726.63,CARD
SS2026091400624,S010,C00225,P0041,2026-09-14 10:22:48,2,1077.38,UPI
SS2026091400625,S021,C00012,P0058,2026-09-14 21:38:22,4,3885.52,WALLET
SS2026091400626,S003,C00238,P0030,2026-09-14 23:43:10,1,1403.17,UPI
SS2026091400627,S015,C00384,P0014,2026-09-14 00:10:07,3,9836.01,CARD
SS2026091400628,S016,C00040,P0033,2026-09-14 07:55:30,3,1532.31,UPI
SS2026091400629,S009,C00235,P0068,2026-09-14 11:55:56,5,14802.05,WALLET
SS2026091400630,S023,C00100,P0046,2026-09-14 02:42:38,1,2298.2,CASH
SS2026091400631,S004,C00416,P0005,2026-09-14 21:08:37,2,6154.5,CARD
SS2026091400632,S024,C00167,P0046,2026-09-14 15:53:33,2,5530.22,NET_BANKING
SS2026091400633,S010,C00091,P0024,2026-09-14 04:24:11,4,11320.0,WALLET
SS2026091400634,S023,C00322,P0056,2026-09-14 15:44:28,3,12477.93,UPI
SS2026091400635,S016,C00064,P0077,2026-09-14 12:14:35,1,1932.72,WALLET
